product_sku,product_name,sales_date,sales_year,sales_month,total_quantity
DNPJ-0049-BU-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีฟ้า🩵ไซส์ S),2025-10-01,2025,10,5
DNPJ-0049-BU-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีฟ้า🩵ไซส์ XL),2025-10-01,2025,10,5
DNPJ-0049-DK/BU-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีฟ้า🖤🩵ไซส์ 2XL),2025-10-01,2025,10,5
DNPJ-0049-DK/BU-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีฟ้า🖤🩵ไซส์ L),2025-10-01,2025,10,5
DNPJ-0049-DK/BU-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีฟ้า🖤🩵ไซส์ M),2025-10-01,2025,10,5
DNPJ-0049-DK/BU-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีฟ้า🖤🩵ไซส์ S),2025-10-01,2025,10,5
DNPJ-0049-DK/BU-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีฟ้า🖤🩵ไซส์ XL),2025-10-01,2025,10,5
DNPJ-0049-DK/PI-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🖤🩷ไซส์ 2XL),2025-10-01,2025,10,5
DNPJ-0049-DK/PI-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🖤🩷ไซส์ L),2025-10-01,2025,10,5
DNPJ-0049-DK/PI-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🖤🩷ไซส์ M),2025-10-01,2025,10,5
DNPJ-0049-DK/PI-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🖤🩷ไซส์ S),2025-10-01,2025,10,5
DNPJ-0049-DK/PI-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🖤🩷ไซส์ XL),2025-10-01,2025,10,5
DNPJ-0049-OR-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีส้ม🧡ไซส์ 2XL),2025-10-01,2025,10,5
DNPJ-0049-OR-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีส้ม🧡ไซส์ L),2025-10-01,2025,10,5
DNPJ-0049-OR-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีส้ม🧡ไซส์ M),2025-10-01,2025,10,5
DNPJ-0049-OR-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีส้ม🧡ไซส์ S),2025-10-01,2025,10,5
DNPJ-0049-OR-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีส้ม🧡ไซส์ XL),2025-10-01,2025,10,5
DNPJ-0049-PI-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🩷ไซส์ 2XL),2025-10-01,2025,10,5
DNPJ-0049-PI-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🩷ไซส์ L),2025-10-01,2025,10,5
DNPJ-0049-PI-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🩷ไซส์ M),2025-10-01,2025,10,5
DNPJ-0049-PI-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🩷ไซส์ S),2025-10-01,2025,10,5
DNPJ-0049-PI-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก รหัส DNPJ-0049 ลาย🏰แบรนด์ PAJARA (สีชมพู🩷ไซส์ XL),2025-10-01,2025,10,5
DNPJ-0157-BU-2XL,"เสื้อฮาวายลาย Mickey minnie แบรนด์ PAJARA(🟦สีฟ้า, ไซส์ 2XL)",2025-10-01,2025,10,2
DNPJ-0157-BU-F/LD,"ชุดเซ็ตฮาวายลาย Mickey minnie แบรนด์ PAJARA ( 🟦สีฟ้า,ฟรีไซส์ สำหรับผู้หญิง)",2025-10-01,2025,10,41
DNPJ-0157-BU-F/ME,"ชุดเซ็ตฮาวายลาย Mickey minnie แบรนด์ PAJARA ( 🟦สีฟ้า,ฟรีไซส์ สำหรับผู้ชาย)",2025-10-01,2025,10,0
DNPJ-0157-BU-L,"เสื้อฮาวายลาย Mickey minnie แบรนด์ PAJARA(🟦สีฟ้า, ไซส์ L)",2025-10-01,2025,10,6
DNPJ-0157-BU-M,"เสื้อฮาวายลาย Mickey minnie แบรนด์ PAJARA(🟦สีฟ้า, ไซส์ M)",2025-10-01,2025,10,5
DNPJ-0157-BU-XL,"เสื้อฮาวายลาย Mickey minnie แบรนด์ PAJARA(🟦สีฟ้า, ไซส์ XL)",2025-10-01,2025,10,2
DNPJ-0157-WH-2XL,"เสื้อฮาวายลาย Mickey minnie แบรนด์ PAJARA(⬜สีขาว, ไซส์ 2XL)",2025-10-01,2025,10,2
DNPJ-0157-WH-F/LD,"ชุดเซ็ตฮาวายลาย Mickey minnie แบรนด์ PAJARA ( ⬜สีขาว,ฟรีไซส์ สำหรับผู้หญิง)",2025-10-01,2025,10,24
DNPJ-0157-WH-F/ME,"ชุดเซ็ตฮาวายลาย Mickey minnie แบรนด์ PAJARA ( ⬜สีขาว,ฟรีไซส์ สำหรับผู้ชาย)",2025-10-01,2025,10,0
DNPJ-0157-WH-L,"เสื้อฮาวายลาย Mickey minnie แบรนด์ PAJARA(⬜สีขาว, ไซส์ L)",2025-10-01,2025,10,6
DNPJ-0157-WH-M,"เสื้อฮาวายลาย Mickey minnie แบรนด์ PAJARA(⬜สีขาว, ไซส์ M)",2025-10-01,2025,10,6
DNPJ-0157-WH-XL,"เสื้อฮาวายลาย Mickey minnie แบรนด์ PAJARA(⬜สีขาว, ไซส์ XL)",2025-10-01,2025,10,2
DNPJ-0167-BR-2XL,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟫 สีน้ำตาล, ไซส์ 2XL)",2025-10-01,2025,10,2
DNPJ-0167-BR-F/LD,"ชุดเซ็ตฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟫 สีน้ำตาล,ฟรีไซส์ สำหรับผู้หญิง)",2025-10-01,2025,10,21
DNPJ-0167-BR-F/ME,"ชุดเซ็ตฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟫 สีน้ำตาล,ฟรีไซส์ สำหรับผู้ชาย)",2025-10-01,2025,10,0
DNPJ-0167-BR-L,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟫 สีน้ำตาล, ไซส์ L)",2025-10-01,2025,10,6
DNPJ-0167-BR-M,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟫 สีน้ำตาล, ไซส์ M)",2025-10-01,2025,10,9
DNPJ-0167-BR-XL,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟫 สีน้ำตาล, ไซส์ XL)",2025-10-01,2025,10,0
DNPJ-0167-BU-2XL,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟦 สีฟ้า, ไซส์ 2XL)",2025-10-01,2025,10,1
DNPJ-0167-BU-F/LD,"ชุดเซ็ตฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟦 สีฟ้า,ฟรีไซส์ สำหรับผู้หญิง)",2025-10-01,2025,10,10
DNPJ-0167-BU-F/ME,"ชุดเซ็ตฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟦 ฟ้า, ฟรีไซส์ สำหรับผู้ชาย)",2025-10-01,2025,10,0
DNPJ-0167-BU-L,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟦 สีฟ้า, ไซส์ L)",2025-10-01,2025,10,6
DNPJ-0167-BU-M,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟦 สีฟ้า, ไซส์ M)",2025-10-01,2025,10,6
DNPJ-0167-BU-XL,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟦 สีฟ้า, ไซส์ XL)",2025-10-01,2025,10,2
DNPJ-0167-OR-2XL,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟧 สีส้ม, ไซส์ 2XL)",2025-10-01,2025,10,2
DNPJ-0167-OR-F/LD,"ชุดเซ็ตฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟧 สีส้ม,ฟรีไซส์ สำหรับผู้หญิง)",2025-10-01,2025,10,25
DNPJ-0167-OR-F/ME,"ชุดเซ็ตฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟧 สีส้ม,ฟรีไซส์ สำหรับผู้ชาย)",2025-10-01,2025,10,0
DNPJ-0167-OR-L,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟧 สีส้ม, ไซส์ L)",2025-10-01,2025,10,6
DNPJ-0167-OR-M,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟧 สีส้ม, ไซส์ M)",2025-10-01,2025,10,6
DNPJ-0167-OR-XL,"เสื้อฮาวายลาย Mickey Mouse แบรนด์ PAJARA ( 🟧 สีส้ม, ไซส์ XL)",2025-10-01,2025,10,2
DNPJ-0170-SL-OR-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0170 ลาย Toy Story (แขนสั้น-ขายาว สีส้ม🦖🧡ฟรีไซส์),2025-10-01,2025,10,68
DNPJ-0170-SL-OR-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0170 ลาย Toy Story (แขนสั้น-ขายาว สีส้ม🦖🦖🧡(Plus Size),2025-10-01,2025,10,11
DNPJ-0170-SL-WH-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0170 ลาย Toy Story(แขนสั้น-ขายาว สีขาว🦖🤍ฟรีไซส์),2025-10-01,2025,10,46
DNPJ-0170-SL-WH-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0170 ลาย Toy Story(แขนสั้น-ขายาว สีขาว🦖🦖🤍(Plus Size),2025-10-01,2025,10,8
DNPJ-0170-SS-OR-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0170 ลาย Toy Story(แขนสั้น-ขาสั้น สีส้ม🦖🧡ฟรีไซส์),2025-10-01,2025,10,64
DNPJ-0170-SS-OR-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0170 ลาย Toy Story(แขนสั้น-ขาสั้น สีส้ม🦖🦖🧡(Plus Size),2025-10-01,2025,10,7
DNPJ-0170-SS-WH-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0170 ลาย Toy Story(แขนสั้น-ขาสั้น สีขาว🦖🤍ฟรีไซส์),2025-10-01,2025,10,50
DNPJ-0170-SS-WH-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0170 ลาย Toy Story(แขนสั้น-ขาสั้น สีขาว🦖🦖🤍(Plus Size),2025-10-01,2025,10,6
DNPJ-0171-SL-BU-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0171 ลาย Toy Story(แขนสั้น-ขายาว สีฟ้า🌵🩵ฟรีไซส์),2025-10-01,2025,10,84
DNPJ-0171-SL-BU-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0171 ลาย Toy Story(แขนสั้น-ขายาว สีฟ้า🌵🩵🩵(Plus Size),2025-10-01,2025,10,5
DNPJ-0171-SL-GR-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0171 ลาย Toy Story (แขนสั้น-ขายาว สีเทา🌵🩶ฟรีไซส์),2025-10-01,2025,10,58
DNPJ-0171-SL-GR-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0171 ลาย Toy Story (แขนสั้น-ขายาว สีเทา🌵🩶🩶(Plus Size),2025-10-01,2025,10,4
DNPJ-0171-SS-BU-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0171 ลาย Toy Story(แขนสั้น-ขาสั้น สีฟ้า🌵🩵ฟรีไซส์),2025-10-01,2025,10,56
DNPJ-0171-SS-BU-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0171 ลาย Toy Story(แขนสั้น-ขาสั้น สีฟ้า🌵🩵🩵(Plus Size),2025-10-01,2025,10,5
DNPJ-0171-SS-GR-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0171 ลาย Toy Story (แขนสั้น-ขาสัน สีเทา🌵🩶ฟรีไซส์),2025-10-01,2025,10,29
DNPJ-0171-SS-GR-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0171 ลาย Toy Story (แขนสั้น-ขาสัน สีเทา🌵🩶🩶(Plus Size),2025-10-01,2025,10,4
DNPJ-0172-SL-BU-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0172 ลายStitch (แขนสั้น-ขายาว สีฟ้า🔵 ฟรีไซส์),2025-10-01,2025,10,0
DNPJ-0172-SL-BU-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0172 ลายStitch (แขนสั้น-ขายาว สีฟ้า🔵 (Plus Size),2025-10-01,2025,10,0
DNPJ-0172-SL-YE-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0172 ลายStitch (แขนสั้น-ขายาว สีเหลือง🟡 ฟรีไซส์),2025-10-01,2025,10,0
DNPJ-0172-SL-YE-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0172 ลายStitch (แขนสั้น-ขายาว สีเหลือง🟡 (Plus Size),2025-10-01,2025,10,0
DNPJ-0172-SS-BU-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0172 ลายStitch (แขนสั้น-ขาสั้น สีฟ้า🔵 ฟรีไซส์),2025-10-01,2025,10,0
DNPJ-0172-SS-BU-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0172 ลายStitch (แขนสั้น-ขาสั้น สีฟ้า🔵 (Plus Size),2025-10-01,2025,10,0
DNPJ-0172-SS-YE-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0172 ลายStitch (แขนสั้น-ขาสั้น สีเหลือง🟡 ฟรีไซส์),2025-10-01,2025,10,0
DNPJ-0172-SS-YE-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0172 ลายStitch (แขนสั้น-ขาสั้น สีเหลือง🟡 (Plus Size),2025-10-01,2025,10,0
DNPJ-0173-SL-BU-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0173 ลายStitch (แขนสั้น-ขายาว สีฟ้า🩵✨ฟรีไซส์),2025-10-01,2025,10,18
DNPJ-0173-SL-BU-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0173 ลายStitch (แขนสั้น-ขายาว สีฟ้า🩵🩵✨(Plus Size),2025-10-01,2025,10,4
DNPJ-0173-SL-PI-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0173 ลายStitch (แขนสั้น-ขายาว สีชมพู🩷✨ฟรีไซส์),2025-10-01,2025,10,22
DNPJ-0173-SL-PI-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0173 ลายStitch (แขนสั้น-ขายาว สีชมพู🩷🩷✨(Plus Size),2025-10-01,2025,10,4
DNPJ-0173-SS-BU-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0173 ลายStitch (แขนสั้น-ขาสั้น สีฟ้า🩵✨ฟรีไซส์),2025-10-01,2025,10,31
DNPJ-0173-SS-BU-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0173 ลายStitch (แขนสั้น-ขาสั้น สีฟ้า🩵🩵✨(Plus Size),2025-10-01,2025,10,0
DNPJ-0173-SS-PI-F,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0173 ลายStitch (แขนสั้น-ขาสั้น สีชมพู🩷✨ฟรีไซส์),2025-10-01,2025,10,73
DNPJ-0173-SS-PI-FF,ชุดนอน Pajara Pajamas (Premium) รหัส DNPJ-0173 ลายStitch (แขนสั้น -ขาสั้น สีชมพู 🩷🩷✨(Plus Size),2025-10-01,2025,10,4
DNPJ-0177-BG-F,เสื้อยืดคอกลม PAJARA PAJAMAS ( T-Shirt) รหัส DNPJ-0177 ลาย 🧞Jasmine (สีครีม ไซส์ F),2025-10-01,2025,10,0
DNPJ-0177-BG-M,เสื้อยืดคอกลม PAJARA PAJAMAS ( T-Shirt) รหัส DNPJ-0177 ลาย 🧞Jasmine (สีครีม ไซส์ M),2025-10-01,2025,10,0
DNPJ-0177-WH-F,เสื้อยืดคอกลม PAJARA PAJAMAS ( T-Shirt) รหัส DNPJ-0177 ลาย 🧞Jasmine (สีขาว ไซส์ F),2025-10-01,2025,10,0
DNPJ-0177-WH-M,เสื้อยืดคอกลม PAJARA PAJAMAS ( T-Shirt) รหัส DNPJ-0177 ลาย 🧞Jasmine (สีขาว ไซส์ M),2025-10-01,2025,10,1
DNPJ-0179-BG-F,เสื้อยืดคอกลม PAJARA PAJAMAS ( T-Shirt) รหัส DNPJ-0179 ลาย Rapunzel 🐎 (สีเบจ ไซส์ F),2025-10-01,2025,10,3
DNPJ-0179-BG-M,เสื้อยืดคอกลม PAJARA PAJAMAS ( T-Shirt) รหัส DNPJ-0179 ลาย Rapunzel 🐎 (สีเบจ ไซส์ M),2025-10-01,2025,10,3
